N_B,D_B,u,Q,z,z0,u_max,t,tn,td,reducible_loss,loss,C_train,C_att,C_quality,c,M,kkt_log_residual,bracket_expansions,logN_margin,C,L_ctx,cost,recipe,s_Q,keep,mapping,state,near_optimal_states,near_optimal_t_min,near_optimal_t_max,candidate_count,grid,share_train,share_att,share_quality,budget_relative_error,baseline_loss,baseline_N_B,baseline_D_B,loss_gain,reducible_gain_fraction
19.325331254815428,1605.9650247947766,0.0521653171659342,-0.042384800822080834,0.5935153654408774,0.5611627867660474,0.0521653171659342,1.0,0.12933035487818184,0.15712904980645367,0.2805929300437018,1.9704307002015553,1.8621483652684156e+23,8.13585035108206e+23,2.001283649525587e+20,1.2461564346840787e+17,-0.11344363799467316,2.6645352591003757e-15,0,0.9997674891002446,1e+24,131072,power,p0,1.0,0.8,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.18621483652684157,0.813585035108206,0.0002001283649525587,1.3421772800000001e-16,1.9762883719785738,19.320838426993262,1606.6600108223258,0.005857671777018458,0.020449151580713303
19.324283389310445,1606.1270755593305,0.0521653171659342,-0.042384800822080834,0.5935153654408774,0.5611627867660474,0.0521653171659342,1.0,0.12933273914658444,0.15712461234441752,0.28059091889794024,1.9704286890557938,1.862235286041176e+23,8.136230113732968e+23,1.5346002258581078e+20,9.554662574402379e+16,-0.11349965329455594,4.884981308350689e-15,0,0.9998217129529214,1e+24,131072,logarithmic,p0,1.0,0.8,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.1862235286041176,0.8136230113732967,0.00015346002258581078,1.3421772800000001e-16,1.9762883719785738,19.320838426993262,1606.6600108223258,0.005859682922779941,0.02045617249722999
0.24582181710870896,5.798047241858551,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.5703547459328963,0.7583698337782634,1.2712331209417644,2.961070891099618,8.551719052054843e+18,5.837973539536106e+17,8.644835939915457e+17,1.4909909456247158e+17,-0.3260013735083245,1.474376176702208e-13,0,0.8949651322369969,1e+19,2048,exponential,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.8551719052054844,0.058379735395361065,0.08644835939915457,0.0,2.998925629084324,0.2213116933514807,7.04960382676961,0.037854737984706066,0.028916881114266393
0.2661265483382239,5.00199973828056,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.5551706751094937,0.7903743108686968,1.287325739292359,2.9771635094502127,7.986989550823828e+18,5.4524515333624e+17,1.467765295839931e+18,2.934357002474526e+17,-0.18999793857521996,1.3999912340523224e-13,0,0.8156001437430349,1e+19,2048,power,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.7986989550823829,0.054524515333624,0.1467765295839931,0.0,2.998925629084324,0.2213116933514807,7.04960382676961,0.021762119634111343,0.016623880120588706
0.2531415105974131,5.489964254695023,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.5646933129232745,0.7700482260996724,1.276989737535826,2.9668275076936794,8.338427067355794e+18,5.6923662113148896e+17,1.0923363115127169e+18,1.9896965824113514e+17,-0.3284721742994253,7.843725668976731e-14,0,0.8656234222409604,1e+19,2048,logarithmic,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.8338427067355795,0.05692366211314889,0.10923363115127169,0.0,2.998925629084324,0.2213116933514807,7.04960382676961,0.03209812139064461,0.024519455414525944
0.23831081501299167,5.636380613831631,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.5764039283264688,0.7643962206685225,1.282786202642993,2.9726239728008466,8.059262746833852e+18,1.1003580070343821e+18,8.40379246131764e+17,1.4909909456247158e+17,-0.3348440227853494,1.6042722705833512e-13,0,0.8980262579966003,1e+19,4096,exponential,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.8059262746833853,0.11003580070343821,0.0840379246131764,2.048e-16,3.0114336635830927,0.21520735927894521,6.814114917167469,0.038809690782246165,0.02936577737212934
0.2575219252977507,4.879169291859892,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.5614091243671523,0.7958936372564297,1.298574777699004,2.9884125478568575,7.538958419360534e+18,1.0293191228566916e+18,1.4317224577827748e+18,2.934357002474526e+17,-0.20076102302996474,1.6719958750854857e-13,0,0.820497161829387,1e+19,4096,power,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.7538958419360533,0.10293191228566916,0.14317224577827747,0.0,3.0114336635830927,0.21520735927894521,6.814114917167469,0.02302111572623522,0.017419179221698507
0.2452303897703103,5.344036420314584,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.5708220366361864,0.7758766762748245,1.2884295465914175,2.978267316749271,7.863120805802876e+18,1.0735780940189527e+18,1.063301100178172e+18,1.9896965824113514e+17,-0.33707626639109056,7.821521208484228e-14,0,0.8694038900091225,1e+19,4096,logarithmic,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.7863120805802876,0.10735780940189527,0.1063301100178172,0.0,3.0114336635830927,0.21520735927894521,6.814114917167469,0.03316634683382169,0.02509567939702262
0.2251905467705493,5.349897852512697,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.5876089423338497,0.7756386562178968,1.304262392511792,2.9941001626696453,7.228478535443531e+18,1.9738565387451133e+18,7.976649258113542e+17,1.4909909456247158e+17,-0.35101077287085225,1.8235413179468196e-13,0,0.9034310196863198,1e+19,8192,exponential,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.7228478535443531,0.19738565387451135,0.07976649258113543,2.048e-16,3.0346514285532704,0.2044611410334612,6.403048959103759,0.04055126588362512,0.030153817691002203
0.24254335457863987,4.659661015741049,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.572964256328149,0.8062143440189965,1.3195040892797527,3.0093418594376065,6.781018883742879e+18,1.851670223187389e+18,1.367310893069731e+18,2.934357002474526e+17,-0.2204465035850744,1.9961809982760315e-13,0,0.8291974618650355,1e+19,8192,power,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.6781018883742879,0.18516702231873888,0.1367310893069731,0.0,3.0346514285532704,0.2044611410334612,6.403048959103759,0.025309569115663955,0.01882013092123325
0.23143117116164522,5.084572931936142,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.5821731773094777,0.7867605082363319,1.3097024530222856,2.999540223180139,7.06037201096869e+18,1.9279522504618504e+18,1.0116757385694606e+18,1.9896965824113514e+17,-0.35283508644345,8.68749516769185e-14,0,0.8760954255080664,1e+19,8192,logarithmic,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.706037201096869,0.19279522504618504,0.10116757385694607,0.0,3.0346514285532704,0.2044611410334612,6.403048959103759,0.035111205373131504,0.026108602596306853
0.17623438107977912,4.234641447212876,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.6386796530747824,0.8280882156195705,1.4033035317392508,3.0931413018971043,4.4777364872660485e+18,4.890882307157797e+18,6.313812055761542e+17,1.4909909456247158e+17,-0.42147017838995393,9.57012247226885e-14,0,0.9242350909192785,1e+19,32768,exponential,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.44777364872660486,0.48908823071577967,0.06313812055761542,0.0,3.141230674780817,0.16337528406908372,4.875794103672979,0.048089372883712844,0.03313325615037734
0.18729289090080467,3.78123908178281,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.6256004365187285,0.8547565100128298,1.4163046352737898,3.106142405431643,4.2491951928852403e+18,4.641254269348785e+18,1.1095505377659736e+18,2.934357002474526e+17,-0.30619421910692896,9.225953334635051e-14,0,0.8633762576498432,1e+19,32768,power,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.424919519288524,0.4641254269348785,0.11095505377659737,0.0,3.141230674780817,0.16337528406908372,4.875794103672979,0.035088269349174084,0.024175582805600757
0.18018578509582808,4.06347153918659,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.6338829332139267,0.8377069439430358,1.407916900800628,3.097754670958482,4.393078857017332e+18,4.798413599558132e+18,8.085075434245353e+17,1.9896965824113514e+17,-0.42190312955128567,1.9279022822615843e-13,0,0.9020614526759636,1e+19,32768,logarithmic,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.43930788570173324,0.4798413599558132,0.08085075434245353,2.048e-16,3.141230674780817,0.16337528406908372,4.875794103672979,0.04347600382233541,0.02995467573518945
0.1119003502224995,2.6638949821323656,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.7453295343622138,0.9427983852525773,1.6150857420484692,3.3049235122063227,1.7885446887394245e+18,7.814270981415128e+18,3.971843298454471e+17,1.4909909456247158e+17,-0.5547761426510729,8.215650382226158e-15,0,0.9529180658891687,1e+19,131072,exponential,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.17885446887394246,0.7814270981415128,0.03971843298454471,0.0,3.3671545656485984,0.10675396678354974,2.907809368728097,0.06223105344227564,0.03710155029126029
0.11650959573735307,2.4711356399660445,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.7351708887153117,0.9628287870606289,1.6245303655509877,3.3143681357088415,1.7274660865476547e+18,7.547414496532473e+18,7.251194169198732e+17,2.934357002474526e+17,-0.46666561296139825,1.5037970868547745e-13,0,0.9125531745251751,1e+19,131072,power,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.17274660865476546,0.7547414496532473,0.07251194169198731,2.048e-16,3.3671545656485984,0.10675396678354974,2.907809368728097,0.05278642993975691,0.03147075739160699
0.11353005353461218,2.593177930113992,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.7416746365684836,0.9499249895571333,1.618407234229874,3.308245004387728,1.766421775383698e+18,7.717614498103069e+18,5.159637265132352e+17,1.9896965824113514e+17,-0.5538891076849201,4.474198789239381e-14,0,0.9384592202609152,1e+19,131072,logarithmic,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.1766421775383698,0.7717614498103069,0.05159637265132352,2.048e-16,3.3671545656485984,0.10675396678354974,2.907809368728097,0.05890956126087055,0.03512130887810907
5.034026430306954,308.49729672004645,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.20432610167225523,0.24934183944442806,0.43403856710647565,2.123876337264329,9.317901272201765e+21,6.361020601823071e+20,4.599666761592906e+19,1.4909909456247158e+17,-0.17643451065364185,1.7763568394002505e-15,0,0.9946442745960491,1e+22,2048,exponential,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.9317901272201764,0.06361020601823071,0.004599666761592906,0.0,2.1431835539034494,5.0071376358424855,311.58715294570754,0.019307216639120384,0.04258827881799593
5.059805499721101,305.57897025227396,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.20397157475880204,0.2500060549431018,0.4343348560385247,2.124172626196378,9.277020925689399e+21,6.333112951937296e+20,8.96677791168715e+19,2.934357002474526e+17,-0.17343232003644338,2.220446049250313e-15,0,0.9895363778840516,1e+22,2048,power,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.9277020925689399,0.06333112951937296,0.00896677791168715,0.0,2.1431835539034494,5.0071376358424855,311.58715294570754,0.019010927707071357,0.04193471824089945
5.04296103215044,307.48101913063834,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.20420295353840376,0.2495722297743705,0.43414116913078904,2.1239789392886426,9.303688785610279e+21,6.351318210976616e+20,6.117939329205905e+19,1.9896965824113514e+17,-0.17634621954749327,3.3306690738754696e-15,0,0.9928710057063146,1e+22,2048,logarithmic,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.9303688785610279,0.06351318210976617,0.006117939329205905,0.0,2.1431835539034494,5.0071376358424855,311.58715294570754,0.019204614614806825,0.042361957038921066
4.894306041047331,298.2906378960567,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.20629084581440899,0.2517009617180282,0.438175347807431,2.1280131179652844,8.759554026255193e+21,1.1959711097180423e+21,4.4474864026764124e+19,1.4909909456247158e+17,-0.17823380096436733,2.4424906541753444e-15,0,0.9948218647299658,1e+22,4096,exponential,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.8759554026255193,0.11959711097180424,0.004447486402676413,0.0,2.147515168977484,4.869028164926255,301.17872139461934,0.019502051012199484,0.04261091122807427
4.9185483650461,295.56067239481496,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.20594459938163312,0.2523495177447719,0.43846457702355185,2.1283023471814055,8.72237677187666e+21,1.19089517525356e+21,8.672805286978046e+19,2.934357002474526e+17,-0.17530203584343468,1.1102230246251565e-15,0,0.9898809225098302,1e+22,4096,power,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.872237677187666,0.11908951752535599,0.008672805286978046,0.0,2.147515168977484,4.869028164926255,301.17872139461934,0.019212821796078305,0.04197896126317152
4.902707191279668,297.34019793710485,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.2061705947846337,0.2519258920064642,0.43827549778788377,2.1281132679457375,8.746631560096583e+21,1.1942067623385201e+21,5.916167756489722e+19,1.9896965824113514e+17,-0.1781473470643416,1.7763568394002505e-15,0,0.9931068211565102,1e+22,4096,logarithmic,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.8746631560096583,0.11942067623385201,0.005916167756489722,0.0,2.147515168977484,4.869028164926255,301.17872139461934,0.019401901031746327,0.04239208901681573
4.6484702898962205,280.45790710446937,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.20993709900246668,0.25608146022069084,0.4458547967757319,2.1356925669335856,7.8222014924496e+21,2.1359824875382374e+21,4.181602001216215e+19,1.4909909456247158e+17,-0.1815667446566664,2.6645352591003757e-15,0,0.995132079096863,1e+22,8192,exponential,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.78222014924496,0.21359824875382374,0.004181602001216215,0.0,2.155555634547043,4.625896891539429,283.0099172045741,0.019863067613457464,0.04265043094172265
4.670130942550073,278.04219674238163,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.20960554222513425,0.2567022571131552,0.4461315220052304,2.1359692921630837,7.790960798047149e+21,2.1274516952534084e+21,8.158750669944073e+19,2.934357002474526e+17,-0.17875987128816986,1.1102230246251565e-15,0,0.9904831642811949,1e+22,8192,power,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.779096079804715,0.21274516952534084,0.008158750669944074,0.0,2.155555634547043,4.625896891539429,283.0099172045741,0.019586342383959288,0.0420562402295811
4.655975449829708,279.61725125005034,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.20982198452950107,0.25629671562455175,0.44595060479348064,2.1357883749513342,7.811346343014598e+21,2.133018308065853e+21,5.563534891954813e+19,1.9896965824113514e+17,-0.18148358259859995,2.6645352591003757e-15,0,0.9935188370465264,1e+22,8192,logarithmic,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.7811346343014598,0.2133018308065853,0.005563534891954813,0.0,2.155555634547043,4.625896891539429,283.0099172045741,0.019767259595708797,0.04244470978504257
3.710086538768381,214.02258207746547,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.2266640326141103,0.27621024125837357,0.48111583271471264,2.170953602872566,4.764253804548334e+21,5.203835622247994e+21,3.191057320367236e+19,1.4909909456247158e+17,-0.196766819612009,6.661338147750939e-16,0,0.9962870451651606,1e+22,32768,exponential,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.4764253804548334,0.5203835622247994,0.003191057320367236,0.0,2.1924647324220055,3.696336697083492,215.50640865007304,0.021511129549439456,0.04279740476423999
3.723307783559277,212.61056042466726,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.22639006707158815,0.2767224555687277,0.4813437728983416,2.1711815430561954,4.749687326976382e+21,5.187925144345402e+21,6.238752867821557e+19,2.934357002474526e+17,-0.1944490693227756,3.552713678800501e-15,0,0.9927297850066101,1e+22,32768,power,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.47496873269763823,0.5187925144345402,0.006238752867821557,0.0,2.1924647324220055,3.696336697083492,215.50640865007304,0.021283189365810085,0.04234390703979999
3.714664538022934,213.5320267507073,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.22656902120861075,0.2763876998577661,0.4811947125707836,2.171032482728637,4.759199085018101e+21,5.198314520595772e+21,4.248639438612516e+19,1.9896965824113514e+17,-0.19669694864704224,3.1086244689504383e-15,0,0.9950538725544273,1e+22,32768,logarithmic,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.4759199085018101,0.5198314520595771,0.004248639438612516,2.097152e-16,2.1924647324220055,3.696336697083492,215.50640865007304,0.021432249693368544,0.04264046957772385
2.420655095822969,127.9933638190085,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.2620796444678303,0.3189568757850381,0.555896143038734,2.2457339131965877,1.858966730160037e+21,8.121949575184545e+21,1.9083694655419175e+19,1.4909909456247158e+17,-0.22860692969474666,1.5787371410169726e-13,0,0.9977809433224101,1e+22,131072,exponential,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.18589667301600368,0.8121949575184545,0.0019083694655419176,0.0,2.2707036700715384,2.4152894804725173,128.52297303152443,0.024969756874950733,0.042987128145517375
2.425828371469273,127.48590959767617,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.2618894906566125,0.319311718919893,0.556053706559474,2.2458914767173273,1.8555536187876586e+21,8.107037464057866e+21,3.740891715447755e+19,2.934357002474526e+17,-0.22699963837537437,0.0,0,0.995646085070634,1e+22,131072,power,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.18555536187876587,0.8107037464057866,0.003740891715447755,2.097152e-16,2.2707036700715384,2.4152894804725173,128.52297303152443,0.024812193354211143,0.042715871869734384
2.4224448613082874,127.81745230343162,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.26201379659687535,0.319079679696444,0.555950634696497,2.2457884048543506,1.8577843831077903e+21,8.116783822090144e+21,2.5431794802066383e+19,1.9896965824113514e+17,-0.2285574018826046,1.3322676295501878e-15,0,0.9970418441575634,1e+22,131072,logarithmic,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.18577843831077903,0.8116783822090143,0.0025431794802066384,0.0,2.2707036700715384,2.4152894804725173,128.52297303152443,0.024915265217187788,0.042893317064903
40.08104441978069,3890.254952232807,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.10092272740115231,0.12266200202076208,0.21391063108031474,1.9037484012381682,9.355528892682897e+23,6.386707724071525e+22,5.800334909950827e+20,1.4909909456247158e+17,-0.08846878601122227,4.440892098500626e-16,0,0.9993259839130801,1e+24,2048,exponential,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.9355528892682897,0.06386707724071525,0.0005800334909950827,0.0,1.91340257677864,40.05403825337882,3895.137240569872,0.009654175540471766,0.04318289486791754
40.107155767013495,3885.5433731603594,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.10090038396185878,0.1227036147746075,0.2139290666472112,1.9037668368050646,9.350285598409774e+23,6.3831283018477395e+22,1.140157140545159e+21,2.934357002474526e+17,-0.08828009783115623,2.4424906541753444e-14,0,0.998674732280175,1e+24,2048,power,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.9350285598409774,0.0638312830184774,0.001140157140545159,0.0,1.91340257677864,40.05403825337882,3895.137240569872,0.009635739973575363,0.04310043302083564
40.09006987518534,3888.625389774472,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.10091500212775682,0.12267638704648177,0.21391700267745464,1.9037547728353081,9.353715815668705e+23,6.385469996829836e+22,7.737184648312276e+20,1.9896965824113514e+17,-0.08846284161082642,1.021405182655144e-14,0,0.9991008291170629,1e+24,2048,logarithmic,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.9353715815668705,0.06385469996829836,0.0007737184648312276,0.0,1.91340257677864,40.05403825337882,3895.137240569872,0.009647803943331867,0.0431543948672412
38.974631520161495,3760.4601001836522,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.10188780013979605,0.1238325585565386,0.21595385561996017,1.9057916257778138,8.793752805055646e+23,1.2006403829835974e+23,5.6068119607568374e+20,1.4909909456247158e+17,-0.08932117025845651,2.6645352591003757e-15,0,0.9993484781598982,1e+24,4096,exponential,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.8793752805055646,0.12006403829835975,0.0005606811960756837,0.0,1.9155386872733293,38.94924696670958,3765.0218973431524,0.009747061495515519,0.04318574164467739
38.99917599253702,3756.057347270024,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.10186599439241553,0.1238731687393907,0.21597184642223557,1.905809616580089,8.788988491454724e+23,1.1999898953666183e+23,1.1021613178657687e+21,2.934357002474526e+17,-0.08913702527454498,1.6431300764452317e-14,0,0.9987189212876832,1e+24,4096,power,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.8788988491454723,0.11999898953666184,0.0011021613178657688,0.0,1.9155386872733293,38.94924696670958,3765.0218973431524,0.00972907069324025,0.043106030837537855
38.98311526932106,3758.937400351035,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.1018802609451702,0.1238465967727644,0.2159600734408974,1.905797843598751,8.792105398082787e+23,1.2004154570182365e+23,7.479144898976665e+20,1.9896965824113514e+17,-0.08931536714067953,1.3322676295501878e-15,0,0.9991308282266345,1e+24,4096,logarithmic,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.8792105398082787,0.12004154570182365,0.0007479144898976665,0.0,1.9155386872733293,38.94924696670958,3765.0218973431524,0.009740843674578281,0.04315819270505985
37.02700845065935,3533.8660934406666,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.10367914677252475,0.12600546883270863,0.2197465864533205,1.909584356611174,7.850909382319567e+23,2.1438216553320628e+23,5.26896234837022e+20,1.4909909456247158e+17,-0.09090294872002323,3.552713678800501e-15,0,0.9993877472521637,1e+24,8192,exponential,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.7850909382319566,0.2143821655332063,0.000526896234837022,0.0,1.919503795573991,37.004345501425576,3537.8944784229056,0.009919438962816995,0.043190711141727414
37.048922959067816,3529.9774477764768,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.10365829261482852,0.1260443048656144,0.21976379028599738,1.909601560443851,7.846911750595052e+23,2.1427300353624885e+23,1.035821404246006e+21,2.934357002474526e+17,-0.0907268437861866,1.4654943925052066e-14,0,0.998796070343599,1e+24,8192,power,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.7846911750595051,0.21427300353624887,0.001035821404246006,0.0,1.919503795573991,37.004345501425576,3537.8944784229056,0.009902235130140102,0.04311580309799002
37.03458298349623,3532.521277123821,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.10367193686950911,0.12601889336814087,0.21975253219006916,1.9095903023479226,7.849527142716493e+23,2.1434442117711172e+23,7.028645512388649e+20,1.9896965824113514e+17,-0.09089739589434405,5.773159728050814e-15,0,0.9991832003955108,1e+24,8192,logarithmic,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.7849527142716494,0.21434442117711172,0.0007028645512388649,0.0,1.919503795573991,37.004345501425576,3537.8944784229056,0.009913493226068493,0.04316482252046588
29.582223988198887,2691.6994271753133,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.11190148425373904,0.1359813251252777,0.2371573779896512,1.9269951481475047,4.777587321816406e+23,5.218399378709332e+23,4.013299474261626e+20,1.4909909456247158e+17,-0.09815767548334768,1.3322676295501878e-15,0,0.9995336844057885,1e+24,32768,exponential,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.4777587321816406,0.5218399378709332,0.0004013299474261626,0.0,1.937705300087363,29.56843255167263,2694.036098659802,0.010710151939858248,0.04320917686517528
29.595563519438098,2689.4422846914526,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.11188433383568021,0.13601325785401608,0.23717152069704653,1.9270092908549001,4.775733598106917e+23,5.2163746180922484e+23,7.891783800835452e+20,2.934357002474526e+17,-0.09801285958564952,4.440892098500626e-15,0,0.9990828554029831,1e+24,32768,power,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.4775733598106917,0.5216374618092249,0.0007891783800835452,0.0,1.937705300087363,29.56843255167263,2694.036098659802,0.010696009232462833,0.04315211934174995
29.58683427029244,2690.919005802717,0.1115116258349447,0.016961507846929666,0.6303215467235005,0.5611627867660474,0.1115116258349447,1.0,0.11189555571747209,0.13599236219179633,0.23716226548323294,1.9270000356410866,4.776946479567905e+23,5.2176994080827043e+23,5.3541123493914175e+20,1.9896965824113514e+17,-0.09815309982954121,4.440892098500626e-16,0,0.9993778501830182,1e+24,32768,logarithmic,p0,1.0,0.5,A1_balanced_q01_q99,R2,R2,1.0,1.0,2,129,0.4776946479567905,0.5217699408082704,0.0005354112349391418,1.3421772800000001e-16,1.937705300087363,29.56843255167263,2694.036098659802,0.010705264446276397,0.04318945869723642
