C,L_ctx,cost,keep,u_max,lambda_on,lambda_full,onset_competitor_t,full_competitor_t,local_lambda_on,local_lambda_full,sQ_on,sQ_full,grid
1e+22,8192,exponential,0.1,0.2300932154513134,0.004686889619345308,0.010829868090864258,0.0,1.0,0.004686889619345308,0.010829868090864258,84.63168112709297,36.626424663189006,129
1e+22,8192,power,0.1,0.2300932154513134,0.00952293127842825,0.018158504086513823,0.0,1.0,0.00952293127842825,0.018158504086513823,41.653072582897245,21.844274498190085,129
1e+22,8192,logarithmic,0.1,0.2300932154513134,0.007311608803291885,0.007311608803291885,1.0,0.0,0.008150714083150849,0.006580302028452394,54.250625055832785,54.250625055832785,129
1e+22,32768,exponential,0.1,0.2300932154513134,0.003568972987172184,0.008283062355892132,0.0,1.0,0.003568972987172184,0.008283062355892132,111.14103389630884,47.88800695918362,129
1e+22,32768,power,0.1,0.2300932154513134,0.00725152227846898,0.013938189233419693,0.0,1.0,0.00725152227846898,0.013938189233419693,54.700148811521174,28.458456195388813,129
1e+22,32768,logarithmic,0.1,0.2300932154513134,0.005579933108219547,0.005579933108219547,1.0,0.0,0.006206606246680221,0.005032750354759778,71.08675678531225,71.08675678531225,129
1e+22,131072,exponential,0.1,0.2300932154513134,0.002128451872286732,0.004968150545500439,0.0,1.0,0.002128451872286732,0.004968150545500439,186.3604965218959,79.84044446913173,129
1e+22,131072,power,0.1,0.2300932154513134,0.004324637991380688,0.008399851201784653,0.0,1.0,0.004324637991380688,0.008399851201784653,91.72082114916549,47.22218741899131,129
1e+22,131072,logarithmic,0.1,0.2300932154513134,0.003337276023476267,0.003337276023476267,1.0,0.0,0.0037014745512994568,0.0030185504310598576,118.8572191667667,118.8572191667667,129
1e+24,2048,exponential,0.1,0.2300932154513134,0.0006450685007430803,0.0015146825910231356,0.0,1.0,0.0006450685007430803,0.0015146825910231356,614.9104277846252,261.87621756078903,129
1e+24,2048,power,0.1,0.2300932154513134,0.0013106651748528225,0.0025738719034512883,0.0,1.0,0.0013106651748528225,0.0025738719034512883,302.6397247388953,154.1099800694962,129
1e+24,2048,logarithmic,0.1,0.2300932154513134,0.0010144347933514612,0.0010144347933514612,1.0,0.0,0.0011218034433544146,0.0009202673041720633,391.0151252125751,391.0151252125751,129
1e+24,4096,exponential,0.1,0.2300932154513134,0.0006235202717090544,0.0014642125880991415,0.0,1.0,0.0006235202717090544,0.0014642125880991415,636.161109333431,270.9028394963209,129
1e+24,4096,power,0.1,0.2300932154513134,0.0012668829821986833,0.002488294221933513,0.0,1.0,0.0012668829821986833,0.002488294221933513,313.0986470857076,159.41014701794094,129
1e+24,4096,logarithmic,0.1,0.2300932154513134,0.00098059053539505,0.00098059053539505,1.0,0.0,0.0010843300936237829,0.0008896031833920463,404.51068353674486,404.51068353674486,129
1e+24,8192,exponential,0.1,0.2300932154513134,0.0005859060017741572,0.0013760918837091274,0.0,1.0,0.0005859060017741572,0.0013760918837091274,677.0016803739967,288.2506266028952,129
1e+24,8192,power,0.1,0.2300932154513134,0.0011904574341764299,0.002338845023510964,0.0,1.0,0.0011904574341764299,0.002338845023510964,333.1991017526193,169.59625103627772,129
1e+24,8192,logarithmic,0.1,0.2300932154513134,0.0009215054775235595,0.0009215054775235595,1.0,0.0,0.0010189171685102126,0.0008360636365664857,430.4470862270845,430.4470862270845,129
1e+24,32768,exponential,0.1,0.2300932154513134,0.0004461557372128002,0.0010484580957334044,0.0,1.0,0.0004461557372128002,0.0010484580957334044,889.0602869309784,378.3263721807099,129
1e+24,32768,power,0.1,0.2300932154513134,0.0009065095980535326,0.0017828512006174257,0.0,1.0,0.0009065095980535326,0.0017828512006174257,437.5677307708883,222.48595261620588,129
1e+24,32768,logarithmic,0.1,0.2300932154513134,0.0007019054019991437,0.0007019054019991437,1.0,0.0,0.0007758851063121231,0.0006370036159622243,565.1179583638512,565.1179583638512,129
1e+24,131072,exponential,0.1,0.2300932154513134,0.00026607682871661835,0.0006257312888663318,0.0,1.0,0.00026607682871661835,0.0006257312888663318,1490.7699766850844,633.9132384780719,129
1e+24,131072,power,0.1,0.2300932154513134,0.000540621085717914,0.0010646906309078718,0.0,1.0,0.000540621085717914,0.0010646906309078718,733.7104641702483,372.55831527706704,129
1e+24,131072,logarithmic,0.1,0.2300932154513134,0.00041875178639241194,0.00041875178639241194,1.0,0.0,0.0004627196992370383,0.0003801695207374344,947.2421626175588,947.2421626175588,129
1e+19,2048,exponential,0.05,0.2682958092945975,0.11674755189776917,0.2101545119853717,0.0,1.0,0.11674755189776917,0.2101545119853717,3.397581716228636,1.8874652939639227,129
1e+19,2048,power,0.05,0.2682958092945975,0.23721038981978224,0.2783869572373096,0.0,1.0,0.23721038981978224,0.2783869572373096,1.672183701749622,1.424848892630354,129
1e+19,2048,logarithmic,0.05,0.2682958092945975,0.14753230869252912,0.14753230869252912,1.0,0.0,0.2030292993244107,0.11080806993297958,2.6886269947079104,2.6886269947079104,129
1e+19,4096,exponential,0.05,0.2682958092945975,0.11284765136851195,0.20518773802565235,0.0,1.0,0.11284765136851195,0.20518773802565235,3.514998698971548,1.933153274942406,129
1e+19,4096,power,0.05,0.2682958092945975,0.22928648126867582,0.2727145450989286,0.0,1.0,0.22928648126867582,0.2727145450989286,1.7299726767471846,1.4544854862743903,129
1e+19,4096,logarithmic,0.05,0.2682958092945975,0.14338015541808002,0.14338015541808002,1.0,0.0,0.19624719504025978,0.10813059160518593,2.766487081742249,2.766487081742249,129
1e+19,8192,exponential,0.05,0.2682958092945975,0.10604004267848552,0.19630108394171605,0.0,1.0,0.10604004267848552,0.19630108394171605,3.7406562438397866,2.0206681480173936,129
1e+19,8192,power,0.05,0.2682958092945975,0.21545462368492319,0.2624941256247652,0.0,1.0,0.21545462368492319,0.2624941256247652,1.8410342788576286,1.5111170461366363,129
1e+19,8192,logarithmic,0.05,0.2682958092945975,0.13603575983069713,0.13603575983069713,1.0,0.0,0.18440845409928378,0.10334568490112758,2.9158461586569255,2.9158461586569255,129
1e+19,32768,exponential,0.05,0.2682958092945975,0.08074737802998765,0.1605666088769038,0.0,1.0,0.08074737802998765,0.1605666088769038,4.912349569976186,2.470372579434668,129
1e+19,32768,power,0.05,0.2682958092945975,0.16406439970742284,0.22039458720148014,0.0,1.0,0.16406439970742284,0.22039458720148014,2.417705172174339,1.7997690087538156,129
1e+19,32768,logarithmic,0.05,0.2682958092945975,0.10758442539957797,0.10758442539957797,1.0,0.0,0.14042336063772284,0.08418229755700776,3.6869588350645253,3.6869588350645253,129
1e+19,131072,exponential,0.05,0.2682958092945975,0.04815584443141092,0.10651707517947753,0.0,1.0,0.04815584443141092,0.10651707517947753,8.23699288063118,3.723903863056296,129
1e+19,131072,power,0.05,0.2682958092945975,0.09784416413012638,0.15306270093862628,0.0,1.0,0.09784416413012638,0.15306270093862628,4.053990866688617,2.591482740797598,129
1e+19,131072,logarithmic,0.05,0.2682958092945975,0.06775317709381275,0.06775317709381275,1.0,0.0,0.08374520231350138,0.0554577924240317,5.854475978197891,5.854475978197891,129
1e+22,2048,exponential,0.05,0.2682958092945975,0.005160153421785166,0.01364659279994113,0.0,1.0,0.005160153421785166,0.01364659279994113,76.86968105787234,29.066548226164223,129
1e+22,2048,power,0.05,0.2682958092945975,0.010484519673554984,0.02181808112767312,0.0,1.0,0.010484519673554984,0.02181808112767312,37.83285835619202,18.18030400662543,129
1e+22,2048,logarithmic,0.05,0.2682958092945975,0.007910558605624396,0.007910558605624396,1.0,0.0,0.008973741347046791,0.007003532143589533,50.143026240939555,50.143026240939555,129
1e+22,4096,exponential,0.05,0.2682958092945975,0.004987780770422944,0.013201870262890476,0.0,1.0,0.004987780770422944,0.013201870262890476,79.52621937485019,30.045693514902634,129
1e+22,4096,power,0.05,0.2682958092945975,0.010134288913601179,0.02112053873460349,0.0,1.0,0.010134288913601179,0.02112053873460349,39.14032362053146,18.78074005245118,129
1e+22,4096,logarithmic,0.05,0.2682958092945975,0.0076492686515753725,0.0076492686515753725,1.0,0.0,0.008673977471403319,0.006774768861811509,51.85585260633015,51.85585260633015,129
1e+22,8192,exponential,0.05,0.2682958092945975,0.004686889619345308,0.012423784903778996,0.0,1.0,0.004686889619345308,0.012423784903778996,84.63168112709297,31.927415905410655,129
1e+22,8192,power,0.05,0.2682958092945975,0.00952293127842825,0.01989803350489816,0.0,1.0,0.00952293127842825,0.01989803350489816,41.653072582897245,19.93460045409369,129
1e+22,8192,logarithmic,0.05,0.2682958092945975,0.007192684450148499,0.007192684450148499,1.0,0.0,0.008150714083150849,0.006374609444137333,55.1476087254356,55.1476087254356,129
1e+22,32768,exponential,0.05,0.2682958092945975,0.003568972987172184,0.009512829076472934,0.0,1.0,0.003568972987172184,0.009512829076472934,111.14103389630884,41.69730629590829,129
1e+22,32768,power,0.05,0.2682958092945975,0.00725152227846898,0.015300519688917748,0.0,1.0,0.00725152227846898,0.015300519688917748,54.700148811521174,25.924566995565314,129
1e+22,32768,logarithmic,0.05,0.2682958092945975,0.005490927222210607,0.005490927222210607,1.0,0.0,0.006206606246680221,0.004878497513120618,72.23904664732055,72.23904664732055,129
1e+22,131072,exponential,0.05,0.2682958092945975,0.002128451872286732,0.005714202890926242,0.0,1.0,0.002128451872286732,0.005714202890926242,186.3604965218959,69.41639198219262,129
1e+22,131072,power,0.05,0.2682958092945975,0.004324637991380688,0.009242744768800472,0.0,1.0,0.004324637991380688,0.009242744768800472,91.72082114916549,42.91575258912975,129
1e+22,131072,logarithmic,0.05,0.2682958092945975,0.003285414533055369,0.003285414533055369,1.0,0.0,0.0037014745512994568,0.002928450529396902,120.73342458049858,120.73342458049858,129
1e+24,2048,exponential,0.05,0.2682958092945975,0.0006450685007430803,0.0017448579561297995,0.0,1.0,0.0006450685007430803,0.0017448579561297995,614.9104277846252,227.33045194241984,129
1e+24,2048,power,0.05,0.2682958092945975,0.0013106651748528225,0.002839382977762026,0.0,1.0,0.0013106651748528225,0.002839382977762026,302.6397247388953,139.69913563930618,129
1e+24,2048,logarithmic,0.05,0.2682958092945975,0.0009991074886766837,0.0009991074886766837,1.0,0.0,0.0011218034433544146,0.0008935759581081326,397.01368695343183,397.01368695343183,129
1e+24,4096,exponential,0.05,0.2682958092945975,0.0006235202717090544,0.001686757103497491,0.0,1.0,0.0006235202717090544,0.001686757103497491,636.161109333431,235.16091731277794,129
1e+24,4096,power,0.05,0.2682958092945975,0.0012668829821986833,0.002745081485290229,0.0,1.0,0.0012668829821986833,0.002745081485290229,313.0986470857076,144.49820519640303,129
1e+24,4096,logarithmic,0.05,0.2682958092945975,0.0009657807851524333,0.0009657807851524333,1.0,0.0,0.0010843300936237829,0.0008638122701681306,410.71364624396404,410.71364624396404,129
1e+24,8192,exponential,0.05,0.2682958092945975,0.0005859060017741572,0.0015853065446015681,0.0,1.0,0.0005859060017741572,0.0015853065446015681,677.0016803739967,250.20987208628847,129
1e+24,8192,power,0.05,0.2682958092945975,0.0011904574341764299,0.0025803803215047622,0.0,1.0,0.0011904574341764299,0.0025803803215047622,333.1991017526193,153.7212729598714,129
1e+24,8192,logarithmic,0.05,0.2682958092945975,0.0009075982476796972,0.0009075982476796972,1.0,0.0,0.0010189171685102126,0.0008118430566839127,437.0428752549778,437.0428752549778,129
1e+24,32768,exponential,0.05,0.2682958092945975,0.0004461557372128002,0.00120804098672354,0.0,1.0,0.0004461557372128002,0.00120804098672354,889.0602869309784,328.3492465087112,129
1e+24,32768,power,0.05,0.2682958092945975,0.0009065095980535326,0.001967453806008994,0.0,1.0,0.0009065095980535326,0.001967453806008994,437.5677307708883,201.61050111104922,129
1e+24,32768,logarithmic,0.05,0.2682958092945975,0.0006913411444758485,0.0006913411444758485,1.0,0.0,0.0007758851063121231,0.0006186011942147719,573.7534224771882,573.7534224771882,129
1e+24,131072,exponential,0.05,0.2682958092945975,0.00026607682871661835,0.0007211110579876415,0.0,1.0,0.00026607682871661835,0.0007211110579876415,1490.7699766850844,550.0669326154091,129
1e+24,131072,power,0.05,0.2682958092945975,0.000540621085717914,0.0011753079271639147,0.0,1.0,0.000540621085717914,0.0011753079271639147,733.7104641702483,337.4939780245302,129
1e+24,131072,logarithmic,0.05,0.2682958092945975,0.0004124714088391311,0.0004124714088391311,1.0,0.0,0.0004627196992370383,0.00036922644810344325,961.665073607602,961.665073607602,129
